l,227.8,158.2
l,226.9,156.6
l,225.95,155
l,225,153.35
l,224.05,151.75
l,223.15,150.15
l,222.2,148.5
l,221.25,146.9
l,220.3,145.3
l,219.4,143.65
l,218.45,142.05
l,217.5,140.45
l,216.55,138.8
l,215.6,137.2
l,214.7,135.55
l,213.75,133.95
l,212.8,132.35
l,211.85,130.7
l,210.95,129.1
l,210,127.5
l,209.05,125.85
l,208.1,124.25
l,207.2,122.65
l,206.25,121
l,205.3,119.4
l,204.35,117.8
l,203.45,116.15
l,202.5,114.55
l,201.55,112.95
l,200.6,111.3
l,199.7,109.7
l,198.75,108.1
l,197.8,106.45
l,196.85,104.85
l,195.95,103.25
l,195,101.6
l,194.05,100
m,192.1,258.45
l,191.05,258.4
l,190,258.35
l,189,258.25
l,187.95,258.15
l,186.9,258.05
l,185.9,257.9
l,184.85,257.75
l,183.8,257.55
l,182.8,257.35
l,181.75,257.1
l,180.75,256.85
l,179.75,256.55
l,178.75,256.25
l,177.75,255.95
l,176.75,255.6
l,175.75,255.25
l,174.8,254.85
l,173.85,254.45
l,172.85,254
l,171.9,253.55
l,171,253.1
l,170.05,252.6
l,169.15,252.1
l,168.25,251.55
l,167.35,251
l,166.45,250.4
l,165.6,249.8
l,164.75,249.2
l,163.9,248.6
l,163.05,247.95
l,162.25,247.3
l,161.45,246.6
l,160.65,245.9
l,159.85,245.2
l,159.1,244.5
l,158.35,243.75
l,157.6,243
l,156.9,242.25
l,156.2,241.5
l,155.5,240.7
l,154.85,239.9
l,154.2,239.1
l,153.55,238.3
l,152.9,237.45
l,152.3,236.6
l,151.7,235.75
l,151.15,234.9
l,150.55,234
l,150.05,233.1
l,149.5,232.2
l,149,231.25
l,148.55,230.35
l,148.1,229.4
l,147.65,228.45
l,147.2,227.45
l,146.85,226.5
l,146.45,225.5
l,146.1,224.55
l,145.8,223.55
l,145.45,222.5
l,145.2,221.5
l,144.9,220.5
l,144.7,219.45
l,144.45,218.45
l,144.25,217.4
l,144.1,216.35
l,143.95,215.35
l,143.8,214.3
l,143.7,213.25
l,143.6,212.2
l,143.55,211.15
l,143.5,210.1
l,143.45,209.05
l,143.45,208
l,143.45,206.95
l,143.5,205.9
l,143.55,204.9
l,143.6,203.85
l,143.65,202.8
l,143.75,201.75
l,143.9,200.75
l,144.05,199.7
l,144.2,198.65
l,144.4,197.65
l,144.6,196.6
l,144.85,195.6
l,145.1,194.6
l,145.35,193.55
l,145.65,192.55
l,145.95,191.55
l,146.3,190.55
l,146.65,189.6
l,147.05,188.6
l,147.45,187.65
l,147.9,186.7
l,148.35,185.75
l,148.8,184.8
l,149.3,183.85
l,149.8,182.95
l,150.35,182.05
l,150.9,181.15
l,151.45,180.25
l,152.05,179.4
l,152.65,178.55
l,153.3,177.7
l,153.95,176.85
l,154.6,176.05
l,155.25,175.25
l,155.95,174.45
l,156.65,173.65
l,157.4,172.9
l,158.1,172.15
l,158.85,171.4
l,159.6,170.7
l,160.35,170
l,161.15,169.3
l,161.95,168.65
l,162.75,167.95
l,163.55,167.3
l,164.4,166.7
l,165.25,166.1
l,166.1,165.5
l,167,164.9
l,167.85,164.35
l,168.75,163.8
l,169.65,163.3
l,170.6,162.8
l,171.55,162.3
l,172.45,161.85
l,173.4,161.4
l,174.4,161
l,175.35,160.6
l,176.35,160.25
l,177.35,159.9
l,178.35,159.55
l,179.35,159.25
l,180.35,158.95
l,181.35,158.7
l,182.4,158.45
l,183.4,158.25
l,184.45,158.05
l,185.5,157.85
l,186.55,157.7
l,187.55,157.6
l,188.6,157.45
l,189.65,157.35
l,190.7,157.3
l,191.75,157.25
l,192.8,157.2
l,193.85,157.2
l,194.9,157.2
l,195.95,157.25
l,197,157.25
l,198.05,157.35
l,199.1,157.4
l,200.15,157.5
l,201.15,157.65
l,202.2,157.8
l,203.25,157.95
l,204.3,158.15
l,205.3,158.35
l,206.35,158.6
l,207.35,158.85
l,208.4,159.1
l,209.4,159.4
l,210.4,159.75
l,211.4,160.1
l,212.4,160.45
l,213.4,160.85
l,214.35,161.25
l,215.35,161.7
l,216.3,162.15
l,217.25,162.6
l,218.15,163.1
l,219.1,163.65
l,220,164.15
l,220.9,164.75
l,221.8,165.3
l,222.65,165.9
l,223.5,166.5
l,224.35,167.15
l,225.2,167.8
l,226.05,168.45
l,226.85,169.15
l,227.65,169.85
l,228.4,170.55
l,229.2,171.3
l,229.95,172.05
l,230.65,172.8
l,231.4,173.55
l,232.1,174.3
l,232.8,175.1
l,233.45,175.9
l,234.1,176.7
l,234.75,177.55
l,235.4,178.4
l,236,179.25
l,236.6,180.1
l,237.2,181
l,237.75,181.9
l,238.3,182.8
l,238.8,183.7
l,239.3,184.65
l,239.75,185.6
l,240.25,186.55
l,240.65,187.5
l,241.1,188.5
l,241.45,189.45
l,241.85,190.45
l,242.2,191.45
l,242.5,192.45
l,242.8,193.5
l,243.1,194.5
l,243.35,195.55
l,243.6,196.55
l,243.8,197.6
l,244,198.65
l,244.15,199.7
l,244.3,200.75
l,244.45,201.8
l,244.55,202.85
l,244.6,203.9
l,244.7,204.95
l,244.7,206
l,244.75,207.05
l,244.75,208.15
l,244.75,209.2
l,244.7,210.2
l,244.65,211.25
l,244.6,212.3
l,244.5,213.35
l,244.35,214.4
l,244.25,215.45
l,244.1,216.5
l,243.9,217.5
l,243.7,218.55
l,243.5,219.6
l,243.25,220.6
l,242.95,221.65
l,242.7,222.65
l,242.35,223.65
l,242.05,224.65
l,241.7,225.65
l,241.3,226.65
l,240.9,227.6
l,240.5,228.6
l,240.05,229.55
l,239.55,230.5
l,239.1,231.45
l,238.55,232.35
l,238.05,233.3
l,237.5,234.2
l,236.9,235.1
l,236.35,235.95
l,235.7,236.85
l,235.1,237.7
l,234.45,238.55
l,233.8,239.35
l,233.1,240.15
l,232.4,240.95
l,231.7,241.75
l,231,242.55
l,230.25,243.3
l,229.5,244.05
l,228.75,244.75
l,228,245.5
l,227.2,246.2
l,226.4,246.85
l,225.6,247.55
l,224.8,248.2
l,223.95,248.85
l,223.1,249.45
l,222.25,250.05
l,221.35,250.65
l,220.5,251.2
l,219.6,251.75
l,218.65,252.3
l,217.75,252.8
l,216.8,253.3
l,215.85,253.75
l,214.9,254.2
l,213.95,254.65
l,212.95,255.05
l,211.95,255.4
l,211,255.75
l,209.95,256.1
l,208.95,256.4
l,207.95,256.7
l,206.9,257
l,205.9,257.2
l,204.85,257.45
l,203.8,257.65
l,202.75,257.85
l,201.7,258
l,200.65,258.1
l,199.6,258.25
l,198.55,258.35
l,197.5,258.4
l,196.45,258.45
l,195.4,258.55
m,190.9,373.1
l,190.35,372.15
l,189.8,371.2
l,189.25,370.25
l,188.7,369.25
l,188.1,368.3
l,187.55,367.35
l,187,366.4
l,186.45,365.45
l,185.9,364.5
l,185.35,363.5
l,184.8,362.55
l,184.25,361.6
l,183.7,360.65
l,183.1,359.7
l,182.55,358.75
l,182,357.8
l,181.45,356.8
l,180.9,355.85
l,180.35,354.9
l,179.8,353.95
l,179.25,353
l,178.7,352.05
l,178.1,351.1
l,177.55,350.1
l,177,349.15
l,176.45,348.2
l,175.9,347.25
l,175.35,346.3
l,174.8,345.35
l,174.25,344.4
l,173.7,343.4
l,173.1,342.45
l,172.55,341.5
l,172,340.55
l,171.45,339.6
l,170.9,338.65
l,170.35,337.65
l,169.8,336.7
l,169.25,335.75
l,168.7,334.8
l,168.1,333.85
l,167.55,332.9
l,167,331.95
l,166.45,330.95
l,165.9,330
l,165.35,329.05
l,164.8,328.1
l,164.25,327.15
l,163.7,326.2
l,163.1,325.25
l,162.55,324.25
l,162,323.3
l,161.45,322.35
l,160.9,321.4
l,160.35,320.45
l,159.8,319.5
l,159.25,318.5
l,158.7,317.55
l,158.15,316.6
l,157.55,315.65
l,157,314.7
l,156.45,313.75
l,155.9,312.8
l,155.35,311.8
l,154.8,310.85
l,154.25,309.9
l,153.7,308.95
l,153.15,308
l,152.55,307.05
l,152,306.1
l,151.45,305.1
l,150.9,304.15
l,150.35,303.2
l,149.8,302.25
l,149.25,301.3
l,148.7,300.35
l,148.15,299.35
l,147.55,298.4
l,147,297.45
l,146.45,296.5
l,145.9,295.55
l,145.35,294.6
l,144.8,293.65
l,144.25,292.65
l,143.7,291.7
l,143.15,290.75
l,142.55,289.8
l,142,288.85
l,141.45,287.9
l,140.9,286.95
l,140.35,285.95
l,139.8,285
l,139.25,284.05
l,138.7,283.1
l,138.15,282.15
l,137.55,281.2
l,137,280.2
l,136.45,279.25
l,135.9,278.3
l,135.35,277.35
l,136.45,277.35
l,137.6,277.35
l,138.7,277.35
l,139.8,277.35
l,140.9,277.35
l,142,277.35
l,143.15,277.35
l,144.25,277.35
l,145.35,277.35
l,146.5,277.35
l,147.6,277.35
l,148.7,277.35
l,149.8,277.35
l,150.95,277.35
l,152.05,277.35
l,153.15,277.35
l,154.25,277.35
l,155.35,277.35
l,156.5,277.35
l,157.6,277.35
l,158.7,277.35
l,159.8,277.35
l,160.95,277.35
l,162.05,277.35
l,163.15,277.35
l,164.25,277.35
l,165.4,277.35
l,166.5,277.35
l,167.6,277.35
l,168.75,277.35
l,169.85,277.35
l,170.95,277.35
l,172.05,277.35
l,173.15,277.35
l,174.3,277.35
l,175.4,277.35
l,176.5,277.35
l,177.65,277.35
l,178.75,277.35
l,179.85,277.35
l,180.95,277.35
l,182.05,277.35
l,183.2,277.35
l,184.3,277.35
l,185.4,277.35
l,186.55,277.35
l,187.65,277.35
l,188.75,277.35
l,189.85,277.35
l,191,277.35
l,192.1,277.35
l,193.2,277.35
l,194.3,277.35
l,195.4,277.35
l,196.55,277.35
l,197.65,277.35
l,198.75,277.35
l,199.9,277.35
l,201,277.35
l,202.1,277.35
l,203.2,277.35
l,204.3,277.35
l,205.45,277.35
l,206.55,277.35
l,207.65,277.35
l,208.8,277.35
l,209.9,277.35
l,211,277.35
l,212.1,277.35
l,213.2,277.35
l,214.35,277.35
l,215.45,277.35
l,216.55,277.35
l,217.7,277.35
l,218.8,277.35
l,219.9,277.35
l,221,277.35
l,222.15,277.35
l,223.25,277.35
l,224.35,277.35
l,225.45,277.35
l,226.6,277.35
l,227.7,277.35
l,228.8,277.35
l,229.9,277.35
l,231.05,277.35
l,232.15,277.35
l,233.25,277.35
l,234.35,277.35
l,235.45,277.35
l,236.6,277.35
l,237.7,277.35
l,238.8,277.35
l,239.95,277.35
l,241.05,277.35
l,242.15,277.35
l,243.25,277.35
l,244.35,277.35
l,245.5,277.35
l,246.6,277.35
l,246.05,278.3
l,245.5,279.25
l,244.95,280.2
l,244.35,281.2
l,243.8,282.15
l,243.25,283.1
l,242.7,284.05
l,242.15,285
l,241.6,285.95
l,241.05,286.95
l,240.45,287.9
l,239.9,288.85
l,239.35,289.8
l,238.8,290.75
l,238.25,291.7
l,237.7,292.65
l,237.15,293.65
l,236.55,294.6
l,236,295.55
l,235.45,296.5
l,234.9,297.45
l,234.35,298.4
l,233.8,299.35
l,233.25,300.35
l,232.7,301.3
l,232.1,302.25
l,231.55,303.2
l,231,304.15
l,230.45,305.1
l,229.9,306.1
l,229.35,307.05
l,228.8,308
l,228.2,308.95
l,227.65,309.9
l,227.1,310.85
l,226.55,311.8
l,226,312.8
l,225.45,313.75
l,224.9,314.7
l,224.3,315.65
l,223.75,316.6
l,223.2,317.55
l,222.65,318.5
l,222.1,319.5
l,221.55,320.45
l,221,321.4
l,220.4,322.35
l,219.85,323.3
l,219.3,324.25
l,218.75,325.25
l,218.2,326.2
l,217.65,327.15
l,217.1,328.1
l,216.5,329.05
l,215.95,330
l,215.4,330.95
l,214.85,331.95
l,214.3,332.9
l,213.75,333.85
l,213.2,334.8
l,212.6,335.75
l,212.05,336.7
l,211.5,337.65
l,210.95,338.65
l,210.4,339.6
l,209.85,340.55
l,209.3,341.5
l,208.7,342.45
l,208.15,343.4
l,207.6,344.35
l,207.05,345.35
l,206.5,346.3
l,205.95,347.25
l,205.4,348.2
l,204.8,349.15
l,204.25,350.1
l,203.7,351.1
l,203.15,352.05
l,202.6,353
l,202.05,353.95
l,201.5,354.9
l,200.95,355.85
l,200.35,356.8
l,199.8,357.8
l,199.25,358.75
l,198.7,359.7
l,198.15,360.65
l,197.6,361.6
l,197.05,362.55
l,196.45,363.5
l,195.9,364.5
l,195.35,365.45
l,194.8,366.4
l,194.25,367.35
l,193.7,368.3
l,193.15,369.25
l,192.55,370.25
l,192,371.2
l,191.45,372.15
l,190.9,373.1
